"","SampleSubmission$Id","season","team1","team2"
"6817","2014_1444_1458",2014,1444,1458
"6818","2014_1444_1459",2014,1444,1459
"6819","2014_1444_1462",2014,1444,1462
"6820","2014_1451_1454",2014,1451,1454
"6821","2014_1451_1455",2014,1451,1455
"6822","2014_1451_1458",2014,1451,1458
"6823","2014_1451_1459",2014,1451,1459
"6824","2014_1451_1462",2014,1451,1462
"6825","2014_1454_1455",2014,1454,1455
"6826","2014_1454_1458",2014,1454,1458
"6827","2014_1454_1459",2014,1454,1459
"6828","2014_1454_1462",2014,1454,1462
"6829","2014_1455_1458",2014,1455,1458
"6830","2014_1455_1459",2014,1455,1459
"6831","2014_1455_1462",2014,1455,1462
"6832","2014_1458_1459",2014,1458,1459
"6833","2014_1458_1462",2014,1458,1462
"6834","2014_1459_1462",2014,1459,1462
"6835","2015_1107_1112",2015,1107,1112
"6836","2015_1107_1116",2015,1107,1116
"6837","2015_1107_1124",2015,1107,1124
"6838","2015_1107_1125",2015,1107,1125
"6839","2015_1107_1129",2015,1107,1129
"6840","2015_1107_1138",2015,1107,1138
"6841","2015_1107_1139",2015,1107,1139
"6842","2015_1107_1140",2015,1107,1140
"6843","2015_1107_1153",2015,1107,1153
"6844","2015_1107_1157",2015,1107,1157
"6845","2015_1107_1172",2015,1107,1172
"6846","2015_1107_1173",2015,1107,1173
"6847","2015_1107_1181",2015,1107,1181
"6848","2015_1107_1186",2015,1107,1186
"6849","2015_1107_1207",2015,1107,1207
"6850","2015_1107_1208",2015,1107,1208
"6851","2015_1107_1209",2015,1107,1209
"6852","2015_1107_1211",2015,1107,1211
"6853","2015_1107_1214",2015,1107,1214
"6854","2015_1107_1217",2015,1107,1217
"6855","2015_1107_1231",2015,1107,1231
"6856","2015_1107_1234",2015,1107,1234
"6857","2015_1107_1235",2015,1107,1235
"6858","2015_1107_1242",2015,1107,1242
"6859","2015_1107_1246",2015,1107,1246
"6860","2015_1107_1248",2015,1107,1248
"6861","2015_1107_1257",2015,1107,1257
"6862","2015_1107_1261",2015,1107,1261
"6863","2015_1107_1264",2015,1107,1264
"6864","2015_1107_1268",2015,1107,1268
"6865","2015_1107_1277",2015,1107,1277
"6866","2015_1107_1279",2015,1107,1279
"6867","2015_1107_1295",2015,1107,1295
"6868","2015_1107_1301",2015,1107,1301
"6869","2015_1107_1308",2015,1107,1308
"6870","2015_1107_1314",2015,1107,1314
"6871","2015_1107_1316",2015,1107,1316
"6872","2015_1107_1318",2015,1107,1318
"6873","2015_1107_1320",2015,1107,1320
"6874","2015_1107_1323",2015,1107,1323
"6875","2015_1107_1326",2015,1107,1326
"6876","2015_1107_1328",2015,1107,1328
"6877","2015_1107_1329",2015,1107,1329
"6878","2015_1107_1332",2015,1107,1332
"6879","2015_1107_1344",2015,1107,1344
"6880","2015_1107_1345",2015,1107,1345
"6881","2015_1107_1352",2015,1107,1352
"6882","2015_1107_1361",2015,1107,1361
"6883","2015_1107_1372",2015,1107,1372
"6884","2015_1107_1374",2015,1107,1374
"6885","2015_1107_1385",2015,1107,1385
"6886","2015_1107_1400",2015,1107,1400
"6887","2015_1107_1411",2015,1107,1411
"6888","2015_1107_1412",2015,1107,1412
"6889","2015_1107_1414",2015,1107,1414
"6890","2015_1107_1417",2015,1107,1417
"6891","2015_1107_1428",2015,1107,1428
"6892","2015_1107_1433",2015,1107,1433
"6893","2015_1107_1434",2015,1107,1434
"6894","2015_1107_1437",2015,1107,1437
"6895","2015_1107_1438",2015,1107,1438
"6896","2015_1107_1452",2015,1107,1452
"6897","2015_1107_1455",2015,1107,1455
"6898","2015_1107_1458",2015,1107,1458
"6899","2015_1107_1459",2015,1107,1459
"6900","2015_1107_1461",2015,1107,1461
"6901","2015_1107_1462",2015,1107,1462
"6902","2015_1112_1116",2015,1112,1116
"6903","2015_1112_1124",2015,1112,1124
"6904","2015_1112_1125",2015,1112,1125
"6905","2015_1112_1129",2015,1112,1129
"6906","2015_1112_1138",2015,1112,1138
"6907","2015_1112_1139",2015,1112,1139
"6908","2015_1112_1140",2015,1112,1140
"6909","2015_1112_1153",2015,1112,1153
"6910","2015_1112_1157",2015,1112,1157
"6911","2015_1112_1172",2015,1112,1172
"6912","2015_1112_1173",2015,1112,1173
"6913","2015_1112_1181",2015,1112,1181
"6914","2015_1112_1186",2015,1112,1186
"6915","2015_1112_1207",2015,1112,1207
"6916","2015_1112_1208",2015,1112,1208
"6917","2015_1112_1209",2015,1112,1209
"6918","2015_1112_1211",2015,1112,1211
"6919","2015_1112_1214",2015,1112,1214
"6920","2015_1112_1217",2015,1112,1217
"6921","2015_1112_1231",2015,1112,1231
"6922","2015_1112_1234",2015,1112,1234
"6923","2015_1112_1235",2015,1112,1235
"6924","2015_1112_1242",2015,1112,1242
"6925","2015_1112_1246",2015,1112,1246
"6926","2015_1112_1248",2015,1112,1248
"6927","2015_1112_1257",2015,1112,1257
"6928","2015_1112_1261",2015,1112,1261
"6929","2015_1112_1264",2015,1112,1264
"6930","2015_1112_1268",2015,1112,1268
"6931","2015_1112_1277",2015,1112,1277
"6932","2015_1112_1279",2015,1112,1279
"6933","2015_1112_1295",2015,1112,1295
"6934","2015_1112_1301",2015,1112,1301
"6935","2015_1112_1308",2015,1112,1308
"6936","2015_1112_1314",2015,1112,1314
"6937","2015_1112_1316",2015,1112,1316
"6938","2015_1112_1318",2015,1112,1318
"6939","2015_1112_1320",2015,1112,1320
"6940","2015_1112_1323",2015,1112,1323
"6941","2015_1112_1326",2015,1112,1326
"6942","2015_1112_1328",2015,1112,1328
"6943","2015_1112_1329",2015,1112,1329
"6944","2015_1112_1332",2015,1112,1332
"6945","2015_1112_1344",2015,1112,1344
"6946","2015_1112_1345",2015,1112,1345
"6947","2015_1112_1352",2015,1112,1352
"6948","2015_1112_1361",2015,1112,1361
"6949","2015_1112_1372",2015,1112,1372
"6950","2015_1112_1374",2015,1112,1374
"6951","2015_1112_1385",2015,1112,1385
"6952","2015_1112_1400",2015,1112,1400
"6953","2015_1112_1411",2015,1112,1411
"6954","2015_1112_1412",2015,1112,1412
"6955","2015_1112_1414",2015,1112,1414
"6956","2015_1112_1417",2015,1112,1417
"6957","2015_1112_1428",2015,1112,1428
"6958","2015_1112_1433",2015,1112,1433
"6959","2015_1112_1434",2015,1112,1434
"6960","2015_1112_1437",2015,1112,1437
"6961","2015_1112_1438",2015,1112,1438
"6962","2015_1112_1452",2015,1112,1452
"6963","2015_1112_1455",2015,1112,1455
"6964","2015_1112_1458",2015,1112,1458
"6965","2015_1112_1459",2015,1112,1459
"6966","2015_1112_1461",2015,1112,1461
"6967","2015_1112_1462",2015,1112,1462
"6968","2015_1116_1124",2015,1116,1124
"6969","2015_1116_1125",2015,1116,1125
"6970","2015_1116_1129",2015,1116,1129
"6971","2015_1116_1138",2015,1116,1138
"6972","2015_1116_1139",2015,1116,1139
"6973","2015_1116_1140",2015,1116,1140
"6974","2015_1116_1153",2015,1116,1153
"6975","2015_1116_1157",2015,1116,1157
"6976","2015_1116_1172",2015,1116,1172
"6977","2015_1116_1173",2015,1116,1173
"6978","2015_1116_1181",2015,1116,1181
"6979","2015_1116_1186",2015,1116,1186
"6980","2015_1116_1207",2015,1116,1207
"6981","2015_1116_1208",2015,1116,1208
"6982","2015_1116_1209",2015,1116,1209
"6983","2015_1116_1211",2015,1116,1211
"6984","2015_1116_1214",2015,1116,1214
"6985","2015_1116_1217",2015,1116,1217
"6986","2015_1116_1231",2015,1116,1231
"6987","2015_1116_1234",2015,1116,1234
"6988","2015_1116_1235",2015,1116,1235
"6989","2015_1116_1242",2015,1116,1242
"6990","2015_1116_1246",2015,1116,1246
"6991","2015_1116_1248",2015,1116,1248
"6992","2015_1116_1257",2015,1116,1257
"6993","2015_1116_1261",2015,1116,1261
"6994","2015_1116_1264",2015,1116,1264
"6995","2015_1116_1268",2015,1116,1268
"6996","2015_1116_1277",2015,1116,1277
"6997","2015_1116_1279",2015,1116,1279
"6998","2015_1116_1295",2015,1116,1295
"6999","2015_1116_1301",2015,1116,1301
"7000","2015_1116_1308",2015,1116,1308
"7001","2015_1116_1314",2015,1116,1314
"7002","2015_1116_1316",2015,1116,1316
"7003","2015_1116_1318",2015,1116,1318
"7004","2015_1116_1320",2015,1116,1320
"7005","2015_1116_1323",2015,1116,1323
"7006","2015_1116_1326",2015,1116,1326
"7007","2015_1116_1328",2015,1116,1328
"7008","2015_1116_1329",2015,1116,1329
"7009","2015_1116_1332",2015,1116,1332
"7010","2015_1116_1344",2015,1116,1344
"7011","2015_1116_1345",2015,1116,1345
"7012","2015_1116_1352",2015,1116,1352
"7013","2015_1116_1361",2015,1116,1361
"7014","2015_1116_1372",2015,1116,1372
"7015","2015_1116_1374",2015,1116,1374
"7016","2015_1116_1385",2015,1116,1385
"7017","2015_1116_1400",2015,1116,1400
"7018","2015_1116_1411",2015,1116,1411
"7019","2015_1116_1412",2015,1116,1412
"7020","2015_1116_1414",2015,1116,1414
"7021","2015_1116_1417",2015,1116,1417
"7022","2015_1116_1428",2015,1116,1428
"7023","2015_1116_1433",2015,1116,1433
"7024","2015_1116_1434",2015,1116,1434
"7025","2015_1116_1437",2015,1116,1437
"7026","2015_1116_1438",2015,1116,1438
"7027","2015_1116_1452",2015,1116,1452
"7028","2015_1116_1455",2015,1116,1455
"7029","2015_1116_1458",2015,1116,1458
"7030","2015_1116_1459",2015,1116,1459
"7031","2015_1116_1461",2015,1116,1461
"7032","2015_1116_1462",2015,1116,1462
"7033","2015_1124_1125",2015,1124,1125
"7034","2015_1124_1129",2015,1124,1129
"7035","2015_1124_1138",2015,1124,1138
"7036","2015_1124_1139",2015,1124,1139
"7037","2015_1124_1140",2015,1124,1140
"7038","2015_1124_1153",2015,1124,1153
"7039","2015_1124_1157",2015,1124,1157
"7040","2015_1124_1172",2015,1124,1172
"7041","2015_1124_1173",2015,1124,1173
"7042","2015_1124_1181",2015,1124,1181
"7043","2015_1124_1186",2015,1124,1186
"7044","2015_1124_1207",2015,1124,1207
"7045","2015_1124_1208",2015,1124,1208
"7046","2015_1124_1209",2015,1124,1209
"7047","2015_1124_1211",2015,1124,1211
"7048","2015_1124_1214",2015,1124,1214
"7049","2015_1124_1217",2015,1124,1217
"7050","2015_1124_1231",2015,1124,1231
"7051","2015_1124_1234",2015,1124,1234
"7052","2015_1124_1235",2015,1124,1235
"7053","2015_1124_1242",2015,1124,1242
"7054","2015_1124_1246",2015,1124,1246
"7055","2015_1124_1248",2015,1124,1248
"7056","2015_1124_1257",2015,1124,1257
"7057","2015_1124_1261",2015,1124,1261
"7058","2015_1124_1264",2015,1124,1264
"7059","2015_1124_1268",2015,1124,1268
"7060","2015_1124_1277",2015,1124,1277
"7061","2015_1124_1279",2015,1124,1279
"7062","2015_1124_1295",2015,1124,1295
"7063","2015_1124_1301",2015,1124,1301
"7064","2015_1124_1308",2015,1124,1308
"7065","2015_1124_1314",2015,1124,1314
"7066","2015_1124_1316",2015,1124,1316
"7067","2015_1124_1318",2015,1124,1318
"7068","2015_1124_1320",2015,1124,1320
"7069","2015_1124_1323",2015,1124,1323
"7070","2015_1124_1326",2015,1124,1326
"7071","2015_1124_1328",2015,1124,1328
"7072","2015_1124_1329",2015,1124,1329
"7073","2015_1124_1332",2015,1124,1332
"7074","2015_1124_1344",2015,1124,1344
"7075","2015_1124_1345",2015,1124,1345
"7076","2015_1124_1352",2015,1124,1352
"7077","2015_1124_1361",2015,1124,1361
"7078","2015_1124_1372",2015,1124,1372
"7079","2015_1124_1374",2015,1124,1374
"7080","2015_1124_1385",2015,1124,1385
"7081","2015_1124_1400",2015,1124,1400
"7082","2015_1124_1411",2015,1124,1411
"7083","2015_1124_1412",2015,1124,1412
"7084","2015_1124_1414",2015,1124,1414
"7085","2015_1124_1417",2015,1124,1417
"7086","2015_1124_1428",2015,1124,1428
"7087","2015_1124_1433",2015,1124,1433
"7088","2015_1124_1434",2015,1124,1434
"7089","2015_1124_1437",2015,1124,1437
"7090","2015_1124_1438",2015,1124,1438
"7091","2015_1124_1452",2015,1124,1452
"7092","2015_1124_1455",2015,1124,1455
"7093","2015_1124_1458",2015,1124,1458
"7094","2015_1124_1459",2015,1124,1459
"7095","2015_1124_1461",2015,1124,1461
"7096","2015_1124_1462",2015,1124,1462
"7097","2015_1125_1129",2015,1125,1129
"7098","2015_1125_1138",2015,1125,1138
"7099","2015_1125_1139",2015,1125,1139
"7100","2015_1125_1140",2015,1125,1140
"7101","2015_1125_1153",2015,1125,1153
"7102","2015_1125_1157",2015,1125,1157
"7103","2015_1125_1172",2015,1125,1172
"7104","2015_1125_1173",2015,1125,1173
"7105","2015_1125_1181",2015,1125,1181
"7106","2015_1125_1186",2015,1125,1186
"7107","2015_1125_1207",2015,1125,1207
"7108","2015_1125_1208",2015,1125,1208
"7109","2015_1125_1209",2015,1125,1209
"7110","2015_1125_1211",2015,1125,1211
"7111","2015_1125_1214",2015,1125,1214
"7112","2015_1125_1217",2015,1125,1217
"7113","2015_1125_1231",2015,1125,1231
"7114","2015_1125_1234",2015,1125,1234
"7115","2015_1125_1235",2015,1125,1235
"7116","2015_1125_1242",2015,1125,1242
"7117","2015_1125_1246",2015,1125,1246
"7118","2015_1125_1248",2015,1125,1248
"7119","2015_1125_1257",2015,1125,1257
"7120","2015_1125_1261",2015,1125,1261
"7121","2015_1125_1264",2015,1125,1264
"7122","2015_1125_1268",2015,1125,1268
"7123","2015_1125_1277",2015,1125,1277
"7124","2015_1125_1279",2015,1125,1279
"7125","2015_1125_1295",2015,1125,1295
"7126","2015_1125_1301",2015,1125,1301
"7127","2015_1125_1308",2015,1125,1308
"7128","2015_1125_1314",2015,1125,1314
"7129","2015_1125_1316",2015,1125,1316
"7130","2015_1125_1318",2015,1125,1318
"7131","2015_1125_1320",2015,1125,1320
"7132","2015_1125_1323",2015,1125,1323
"7133","2015_1125_1326",2015,1125,1326
"7134","2015_1125_1328",2015,1125,1328
"7135","2015_1125_1329",2015,1125,1329
"7136","2015_1125_1332",2015,1125,1332
"7137","2015_1125_1344",2015,1125,1344
"7138","2015_1125_1345",2015,1125,1345
"7139","2015_1125_1352",2015,1125,1352
"7140","2015_1125_1361",2015,1125,1361
"7141","2015_1125_1372",2015,1125,1372
"7142","2015_1125_1374",2015,1125,1374
"7143","2015_1125_1385",2015,1125,1385
"7144","2015_1125_1400",2015,1125,1400
"7145","2015_1125_1411",2015,1125,1411
"7146","2015_1125_1412",2015,1125,1412
"7147","2015_1125_1414",2015,1125,1414
"7148","2015_1125_1417",2015,1125,1417
"7149","2015_1125_1428",2015,1125,1428
"7150","2015_1125_1433",2015,1125,1433
"7151","2015_1125_1434",2015,1125,1434
"7152","2015_1125_1437",2015,1125,1437
"7153","2015_1125_1438",2015,1125,1438
"7154","2015_1125_1452",2015,1125,1452
"7155","2015_1125_1455",2015,1125,1455
"7156","2015_1125_1458",2015,1125,1458
"7157","2015_1125_1459",2015,1125,1459
"7158","2015_1125_1461",2015,1125,1461
"7159","2015_1125_1462",2015,1125,1462
"7160","2015_1129_1138",2015,1129,1138
"7161","2015_1129_1139",2015,1129,1139
"7162","2015_1129_1140",2015,1129,1140
"7163","2015_1129_1153",2015,1129,1153
"7164","2015_1129_1157",2015,1129,1157
"7165","2015_1129_1172",2015,1129,1172
"7166","2015_1129_1173",2015,1129,1173
"7167","2015_1129_1181",2015,1129,1181
"7168","2015_1129_1186",2015,1129,1186
"7169","2015_1129_1207",2015,1129,1207
"7170","2015_1129_1208",2015,1129,1208
"7171","2015_1129_1209",2015,1129,1209
"7172","2015_1129_1211",2015,1129,1211
"7173","2015_1129_1214",2015,1129,1214
"7174","2015_1129_1217",2015,1129,1217
"7175","2015_1129_1231",2015,1129,1231
"7176","2015_1129_1234",2015,1129,1234
"7177","2015_1129_1235",2015,1129,1235
"7178","2015_1129_1242",2015,1129,1242
"7179","2015_1129_1246",2015,1129,1246
"7180","2015_1129_1248",2015,1129,1248
"7181","2015_1129_1257",2015,1129,1257
"7182","2015_1129_1261",2015,1129,1261
"7183","2015_1129_1264",2015,1129,1264
"7184","2015_1129_1268",2015,1129,1268
"7185","2015_1129_1277",2015,1129,1277
"7186","2015_1129_1279",2015,1129,1279
"7187","2015_1129_1295",2015,1129,1295
"7188","2015_1129_1301",2015,1129,1301
"7189","2015_1129_1308",2015,1129,1308
"7190","2015_1129_1314",2015,1129,1314
"7191","2015_1129_1316",2015,1129,1316
"7192","2015_1129_1318",2015,1129,1318
"7193","2015_1129_1320",2015,1129,1320
"7194","2015_1129_1323",2015,1129,1323
"7195","2015_1129_1326",2015,1129,1326
"7196","2015_1129_1328",2015,1129,1328
"7197","2015_1129_1329",2015,1129,1329
"7198","2015_1129_1332",2015,1129,1332
"7199","2015_1129_1344",2015,1129,1344
"7200","2015_1129_1345",2015,1129,1345
"7201","2015_1129_1352",2015,1129,1352
"7202","2015_1129_1361",2015,1129,1361
"7203","2015_1129_1372",2015,1129,1372
"7204","2015_1129_1374",2015,1129,1374
"7205","2015_1129_1385",2015,1129,1385
"7206","2015_1129_1400",2015,1129,1400
"7207","2015_1129_1411",2015,1129,1411
"7208","2015_1129_1412",2015,1129,1412
"7209","2015_1129_1414",2015,1129,1414
"7210","2015_1129_1417",2015,1129,1417
"7211","2015_1129_1428",2015,1129,1428
"7212","2015_1129_1433",2015,1129,1433
"7213","2015_1129_1434",2015,1129,1434
"7214","2015_1129_1437",2015,1129,1437
"7215","2015_1129_1438",2015,1129,1438
"7216","2015_1129_1452",2015,1129,1452
"7217","2015_1129_1455",2015,1129,1455
"7218","2015_1129_1458",2015,1129,1458
"7219","2015_1129_1459",2015,1129,1459
"7220","2015_1129_1461",2015,1129,1461
"7221","2015_1129_1462",2015,1129,1462
"7222","2015_1138_1139",2015,1138,1139
"7223","2015_1138_1140",2015,1138,1140
"7224","2015_1138_1153",2015,1138,1153
"7225","2015_1138_1157",2015,1138,1157
"7226","2015_1138_1172",2015,1138,1172
"7227","2015_1138_1173",2015,1138,1173
"7228","2015_1138_1181",2015,1138,1181
"7229","2015_1138_1186",2015,1138,1186
"7230","2015_1138_1207",2015,1138,1207
"7231","2015_1138_1208",2015,1138,1208
"7232","2015_1138_1209",2015,1138,1209
"7233","2015_1138_1211",2015,1138,1211
"7234","2015_1138_1214",2015,1138,1214
"7235","2015_1138_1217",2015,1138,1217
"7236","2015_1138_1231",2015,1138,1231
"7237","2015_1138_1234",2015,1138,1234
"7238","2015_1138_1235",2015,1138,1235
"7239","2015_1138_1242",2015,1138,1242
"7240","2015_1138_1246",2015,1138,1246
"7241","2015_1138_1248",2015,1138,1248
"7242","2015_1138_1257",2015,1138,1257
"7243","2015_1138_1261",2015,1138,1261
"7244","2015_1138_1264",2015,1138,1264
"7245","2015_1138_1268",2015,1138,1268
"7246","2015_1138_1277",2015,1138,1277
"7247","2015_1138_1279",2015,1138,1279
"7248","2015_1138_1295",2015,1138,1295
"7249","2015_1138_1301",2015,1138,1301
"7250","2015_1138_1308",2015,1138,1308
"7251","2015_1138_1314",2015,1138,1314
"7252","2015_1138_1316",2015,1138,1316
"7253","2015_1138_1318",2015,1138,1318
"7254","2015_1138_1320",2015,1138,1320
"7255","2015_1138_1323",2015,1138,1323
"7256","2015_1138_1326",2015,1138,1326
"7257","2015_1138_1328",2015,1138,1328
"7258","2015_1138_1329",2015,1138,1329
"7259","2015_1138_1332",2015,1138,1332
"7260","2015_1138_1344",2015,1138,1344
"7261","2015_1138_1345",2015,1138,1345
"7262","2015_1138_1352",2015,1138,1352
"7263","2015_1138_1361",2015,1138,1361
"7264","2015_1138_1372",2015,1138,1372
"7265","2015_1138_1374",2015,1138,1374
"7266","2015_1138_1385",2015,1138,1385
"7267","2015_1138_1400",2015,1138,1400
"7268","2015_1138_1411",2015,1138,1411
"7269","2015_1138_1412",2015,1138,1412
"7270","2015_1138_1414",2015,1138,1414
"7271","2015_1138_1417",2015,1138,1417
"7272","2015_1138_1428",2015,1138,1428
"7273","2015_1138_1433",2015,1138,1433
"7274","2015_1138_1434",2015,1138,1434
"7275","2015_1138_1437",2015,1138,1437
"7276","2015_1138_1438",2015,1138,1438
"7277","2015_1138_1452",2015,1138,1452
"7278","2015_1138_1455",2015,1138,1455
"7279","2015_1138_1458",2015,1138,1458
"7280","2015_1138_1459",2015,1138,1459
"7281","2015_1138_1461",2015,1138,1461
"7282","2015_1138_1462",2015,1138,1462
"7283","2015_1139_1140",2015,1139,1140
"7284","2015_1139_1153",2015,1139,1153
"7285","2015_1139_1157",2015,1139,1157
"7286","2015_1139_1172",2015,1139,1172
"7287","2015_1139_1173",2015,1139,1173
"7288","2015_1139_1181",2015,1139,1181
"7289","2015_1139_1186",2015,1139,1186
"7290","2015_1139_1207",2015,1139,1207
"7291","2015_1139_1208",2015,1139,1208
"7292","2015_1139_1209",2015,1139,1209
"7293","2015_1139_1211",2015,1139,1211
"7294","2015_1139_1214",2015,1139,1214
"7295","2015_1139_1217",2015,1139,1217
"7296","2015_1139_1231",2015,1139,1231
"7297","2015_1139_1234",2015,1139,1234
"7298","2015_1139_1235",2015,1139,1235
"7299","2015_1139_1242",2015,1139,1242
"7300","2015_1139_1246",2015,1139,1246
"7301","2015_1139_1248",2015,1139,1248
"7302","2015_1139_1257",2015,1139,1257
"7303","2015_1139_1261",2015,1139,1261
"7304","2015_1139_1264",2015,1139,1264
"7305","2015_1139_1268",2015,1139,1268
"7306","2015_1139_1277",2015,1139,1277
"7307","2015_1139_1279",2015,1139,1279
"7308","2015_1139_1295",2015,1139,1295
"7309","2015_1139_1301",2015,1139,1301
"7310","2015_1139_1308",2015,1139,1308
"7311","2015_1139_1314",2015,1139,1314
"7312","2015_1139_1316",2015,1139,1316
"7313","2015_1139_1318",2015,1139,1318
"7314","2015_1139_1320",2015,1139,1320
"7315","2015_1139_1323",2015,1139,1323
"7316","2015_1139_1326",2015,1139,1326
"7317","2015_1139_1328",2015,1139,1328
"7318","2015_1139_1329",2015,1139,1329
"7319","2015_1139_1332",2015,1139,1332
"7320","2015_1139_1344",2015,1139,1344
"7321","2015_1139_1345",2015,1139,1345
"7322","2015_1139_1352",2015,1139,1352
"7323","2015_1139_1361",2015,1139,1361
"7324","2015_1139_1372",2015,1139,1372
"7325","2015_1139_1374",2015,1139,1374
"7326","2015_1139_1385",2015,1139,1385
"7327","2015_1139_1400",2015,1139,1400
"7328","2015_1139_1411",2015,1139,1411
"7329","2015_1139_1412",2015,1139,1412
"7330","2015_1139_1414",2015,1139,1414
"7331","2015_1139_1417",2015,1139,1417
"7332","2015_1139_1428",2015,1139,1428
"7333","2015_1139_1433",2015,1139,1433
"7334","2015_1139_1434",2015,1139,1434
"7335","2015_1139_1437",2015,1139,1437
"7336","2015_1139_1438",2015,1139,1438
"7337","2015_1139_1452",2015,1139,1452
"7338","2015_1139_1455",2015,1139,1455
"7339","2015_1139_1458",2015,1139,1458
"7340","2015_1139_1459",2015,1139,1459
"7341","2015_1139_1461",2015,1139,1461
"7342","2015_1139_1462",2015,1139,1462
"7343","2015_1140_1153",2015,1140,1153
"7344","2015_1140_1157",2015,1140,1157
"7345","2015_1140_1172",2015,1140,1172
"7346","2015_1140_1173",2015,1140,1173
"7347","2015_1140_1181",2015,1140,1181
"7348","2015_1140_1186",2015,1140,1186
"7349","2015_1140_1207",2015,1140,1207
"7350","2015_1140_1208",2015,1140,1208
"7351","2015_1140_1209",2015,1140,1209
"7352","2015_1140_1211",2015,1140,1211
"7353","2015_1140_1214",2015,1140,1214
"7354","2015_1140_1217",2015,1140,1217
"7355","2015_1140_1231",2015,1140,1231
"7356","2015_1140_1234",2015,1140,1234
"7357","2015_1140_1235",2015,1140,1235
"7358","2015_1140_1242",2015,1140,1242
"7359","2015_1140_1246",2015,1140,1246
"7360","2015_1140_1248",2015,1140,1248
"7361","2015_1140_1257",2015,1140,1257
"7362","2015_1140_1261",2015,1140,1261
"7363","2015_1140_1264",2015,1140,1264
"7364","2015_1140_1268",2015,1140,1268
"7365","2015_1140_1277",2015,1140,1277
"7366","2015_1140_1279",2015,1140,1279
"7367","2015_1140_1295",2015,1140,1295
"7368","2015_1140_1301",2015,1140,1301
"7369","2015_1140_1308",2015,1140,1308
"7370","2015_1140_1314",2015,1140,1314
"7371","2015_1140_1316",2015,1140,1316
"7372","2015_1140_1318",2015,1140,1318
"7373","2015_1140_1320",2015,1140,1320
"7374","2015_1140_1323",2015,1140,1323
"7375","2015_1140_1326",2015,1140,1326
"7376","2015_1140_1328",2015,1140,1328
"7377","2015_1140_1329",2015,1140,1329
"7378","2015_1140_1332",2015,1140,1332
"7379","2015_1140_1344",2015,1140,1344
"7380","2015_1140_1345",2015,1140,1345
"7381","2015_1140_1352",2015,1140,1352
"7382","2015_1140_1361",2015,1140,1361
"7383","2015_1140_1372",2015,1140,1372
"7384","2015_1140_1374",2015,1140,1374
"7385","2015_1140_1385",2015,1140,1385
"7386","2015_1140_1400",2015,1140,1400
"7387","2015_1140_1411",2015,1140,1411
"7388","2015_1140_1412",2015,1140,1412
"7389","2015_1140_1414",2015,1140,1414
"7390","2015_1140_1417",2015,1140,1417
"7391","2015_1140_1428",2015,1140,1428
"7392","2015_1140_1433",2015,1140,1433
"7393","2015_1140_1434",2015,1140,1434
"7394","2015_1140_1437",2015,1140,1437
"7395","2015_1140_1438",2015,1140,1438
"7396","2015_1140_1452",2015,1140,1452
"7397","2015_1140_1455",2015,1140,1455
"7398","2015_1140_1458",2015,1140,1458
"7399","2015_1140_1459",2015,1140,1459
"7400","2015_1140_1461",2015,1140,1461
"7401","2015_1140_1462",2015,1140,1462
"7402","2015_1153_1157",2015,1153,1157
"7403","2015_1153_1172",2015,1153,1172
"7404","2015_1153_1173",2015,1153,1173
"7405","2015_1153_1181",2015,1153,1181
"7406","2015_1153_1186",2015,1153,1186
"7407","2015_1153_1207",2015,1153,1207
"7408","2015_1153_1208",2015,1153,1208
"7409","2015_1153_1209",2015,1153,1209
"7410","2015_1153_1211",2015,1153,1211
"7411","2015_1153_1214",2015,1153,1214
"7412","2015_1153_1217",2015,1153,1217
"7413","2015_1153_1231",2015,1153,1231
"7414","2015_1153_1234",2015,1153,1234
"7415","2015_1153_1235",2015,1153,1235
"7416","2015_1153_1242",2015,1153,1242
"7417","2015_1153_1246",2015,1153,1246
"7418","2015_1153_1248",2015,1153,1248
"7419","2015_1153_1257",2015,1153,1257
"7420","2015_1153_1261",2015,1153,1261
"7421","2015_1153_1264",2015,1153,1264
"7422","2015_1153_1268",2015,1153,1268
"7423","2015_1153_1277",2015,1153,1277
"7424","2015_1153_1279",2015,1153,1279
"7425","2015_1153_1295",2015,1153,1295
"7426","2015_1153_1301",2015,1153,1301
"7427","2015_1153_1308",2015,1153,1308
"7428","2015_1153_1314",2015,1153,1314
"7429","2015_1153_1316",2015,1153,1316
"7430","2015_1153_1318",2015,1153,1318
"7431","2015_1153_1320",2015,1153,1320
"7432","2015_1153_1323",2015,1153,1323
"7433","2015_1153_1326",2015,1153,1326
"7434","2015_1153_1328",2015,1153,1328
"7435","2015_1153_1329",2015,1153,1329
"7436","2015_1153_1332",2015,1153,1332
"7437","2015_1153_1344",2015,1153,1344
"7438","2015_1153_1345",2015,1153,1345
"7439","2015_1153_1352",2015,1153,1352
"7440","2015_1153_1361",2015,1153,1361
"7441","2015_1153_1372",2015,1153,1372
"7442","2015_1153_1374",2015,1153,1374
"7443","2015_1153_1385",2015,1153,1385
"7444","2015_1153_1400",2015,1153,1400
"7445","2015_1153_1411",2015,1153,1411
"7446","2015_1153_1412",2015,1153,1412
"7447","2015_1153_1414",2015,1153,1414
"7448","2015_1153_1417",2015,1153,1417
"7449","2015_1153_1428",2015,1153,1428
"7450","2015_1153_1433",2015,1153,1433
"7451","2015_1153_1434",2015,1153,1434
