ID,Season,team,score,Oscore,fgm,fga,fgm3,fga3,ftm,fta,or,dr,ast,to,stl,blk,pf,Ofgm,Ofga,Ofgm3,Ofga3,Oftm,Ofta,Oor,Odr,Oast,Oto,Ostl,Oblk,Opf,Margin,Win,fgp,fgp3,ftp,atr,Ofgp,Ofgp3,Oftp,Oatr,Num.T.W.p,Num.H.W.p,Num.A.W.p,Num.N.W.p,SeedNum.ThisYr,SeedNum.LastYr,Num.TR.W.ThisYr,Num.TR.G.ThisYr,Num.TR.W.LastYr,Num.TR.G.LastYr,Win.first,Rb.Margin,St.Margin,Tur.Margin,Pf.Margin,blk.Margin,Conference,Team_Name,Rank,Pyth,Adjust.O,Adjust.O.Rank,Adjust.D,Adjust.D.Rank,Adjust.T,Adjust.T.Rank,Luck,Luck.Rank,SOS.Pyth,SOS.Pyth.Rank,SOS.Opp.O,SOS.OppO.Rank,SOS.OppD,SOS.OppD.Rank,NCSOS.Pyth,NCSOS.Pyth.Rank
2014_1310,2014,1310,0.986908571,2.277048471,0.616097627,1.262426542,-0.986264293,-0.466477552,1.867176639,2.227153865,0.91611582,-0.963049294,-1.406355113,0.852207348,0.806139751,-1.25336114,2.514065202,1.635443653,0.494906585,0.702102247,-0.078253387,1.98120651,2.002808987,0.585343267,1.469427627,1.537234133,1.665085219,-0.244732408,1.030908343,2.10020299,-1.041874705,0.212121212,0.428937917,0.299638989,0.682154171,-1.390659637,0.486096257,0.384485666,0.700845666,-0.142047037,0.212121212,0.222222222,0.1,0.4,20,20,0,0,0,0,0,-0.946060371,0.78714188,-0.695959576,0.655733296,-1.572072814,MAAC,Niagara,271,0.2757,100.9,237,109.7,269,72,9,-0.025,240,0.4988,154,105.2,126,105.2,197,0.5277,132
2014_1311,2014,1311,-0.457982902,0.560454826,-0.104199451,-0.258381563,-0.08626907,0.686075511,-0.875093708,-0.314767477,-0.63307531,-1.216872141,0.318969544,-0.057850181,-0.332762793,-0.664299767,2.589906075,-0.400683419,-1.662520681,-1.51369133,-1.684147944,2.645375121,2.558540823,-0.930013479,0.67984989,-0.652782982,0.379224087,-0.100169875,-0.921434721,0.152026526,-0.827842193,0.464285714,0.441157133,0.304424779,0.640599002,0.163550946,0.468236974,0.336633663,0.709753231,-0.800768502,0.464285714,0.4,0.666666667,0.5,20,20,0,0,0,0,0,-0.920431552,-0.206264865,-0.352842692,2.224807969,-0.116024142,Slnd,Nicholls St.,293,0.2083,97.9,285,109.9,275,65.3,233,0.109,8,0.3273,325,102.2,295,108.8,331,0.5768,79
2014_1312,2014,1312,-0.291496147,0.645119857,-0.548403528,0.074897334,0.607112464,0.489409418,-0.079585686,-0.309244703,-0.978780196,-0.043802991,-0.237949206,0.342575131,0.197757678,-0.507280177,0.968124832,-0.118066412,-0.034340923,1.232209824,1.622502814,1.186767634,1.195809709,0.496340036,1.262854351,0.712669391,0.424900532,0.138358305,2.085173597,0.109715125,-0.760768407,0.36,0.417630058,0.357142857,0.718808194,-0.429068724,0.436046512,0.340699816,0.70030581,0.120479071,0.36,0.230769231,0.5,0,20,20,0,0,0,0,0,-1.267885971,0.07609102,-0.08109412,0.790915114,-1.451241054,ind,NJIT,312,0.1775,95.8,314,109.5,264,69.3,50,0.055,65,0.3309,323,101.5,318,107.9,305,0.3309,330
2014_1313,2014,1313,-0.281154208,-0.223068056,0.160118259,-0.308044856,-0.71416457,-0.847596279,-0.553438591,-0.489655317,0.841541576,-0.835087996,0.335019076,0.513269255,0.156592986,0.166857265,0.145888416,-0.744534111,-0.698069354,0.764275357,0.918068725,0.519841364,0.403834354,0.293780957,-1.442633764,-0.222234937,0.190428115,-0.338698055,-0.256708392,-0.78979392,-0.048325858,0.533333333,0.451692308,0.342553191,0.688394277,-0.149018883,0.428930818,0.345454545,0.710267229,-0.377601111,0.533333333,0.416666667,0.636363636,0.571428571,20,20,0,0,0,0,0,0.600593616,0.324617789,0.241143258,0.740221932,0.267658879,MEAC,Norfolk St.,253,0.3104,102,217,109.4,260,64,286,0.042,82,0.3378,314,100.9,330,107,277,0.5382,118
2014_1314,2014,1314,1.188532316,-0.262870832,1.871136993,1.523766597,-1.668045695,-1.934621568,0.507631035,1.520927252,1.89379303,1.19305536,1.718288088,-0.229306332,1.108526491,1.058990238,0.582701512,-0.349900676,0.664363394,-0.17834263,0.601564675,0.103947039,0.470234727,0.731603966,-0.289618947,-1.07564267,0.864536315,-0.100169875,0.56461212,1.450751476,1.182113011,0.71875,0.462943633,0.335839599,0.62529274,1.242655485,0.41147541,0.313001605,0.665359477,-1.353624301,0.71875,0.75,0.666666667,0.666666667,6,8,1,2,1,2,1,1.382996226,0.943003972,-0.879541172,-0.590474089,0.626804032,ACC,North Carolina,27,0.8592,111.7,48,95.4,21,70.8,19,0.001,186,0.694,19,109.6,5,102.1,64,0.5335,126
2014_1315,2014,1315,0.546200932,1.020434624,0.644384188,0.383790692,-0.462782698,-0.109282581,0.442148531,0.565070327,0.042646378,-2.126080279,-0.319128773,-0.77200823,1.743425472,-0.904387786,0.606437259,0.871093112,-1.149371102,-1.289759558,-2.185712929,1.303694387,0.843128316,-1.290753774,0.264844011,-0.563498825,1.229395337,-1.023504766,-0.575051275,0.54708459,-0.382177062,0.483870968,0.450744559,0.318264014,0.690444145,0.16009533,0.50375,0.380145278,0.741312741,-1.204854901,0.483870968,0.45,0.571428571,0.5,20,20,0,0,0,0,0,-0.721110344,1.993816145,-1.594704447,0.126997959,-0.489920799,BSky,North Dakota,258,0.301,104,179,111.9,308,69.4,48,0.063,46,0.3872,273,103.8,195,108,311,0.7008,17
2014_1316,2014,1316,0.087277378,0.862166836,-0.102946761,0.119823513,0.55318279,0.478078862,0.074181151,0.049233529,0.743884829,0.458358646,-0.320336802,1.838394689,-0.901927669,0.137546941,-0.283916984,1.283242914,0.917870781,-0.531543165,-1.016857528,-0.1231593,0.275057873,0.124981724,-0.112688764,-0.304244088,-1.045880994,2.444130713,0.56141632,0.26328984,-0.627975861,0.466666667,0.431831832,0.354344123,0.700740741,-1.122926553,0.462909718,0.362683438,0.660944206,0.522236055,0.466666667,0.388888889,0.583333333,0,20,20,0,0,0,0,0,0.591306938,-2.160649904,2.268120314,-0.459516703,-0.157069302,ASun,North Florida,257,0.3019,102.8,204,110.5,282,68.7,69,0.089,18,0.4362,216,102.7,274,105,187,0.6728,24
2014_1317,2014,1317,-0.197125952,0.368287484,-0.102946761,0.622568846,-0.902918432,-1.074207414,0.231086086,0.424112726,0.021224898,0.914869225,-1.350181752,0.221292465,0.391819798,-0.009004676,0.426196285,0.310569382,0.657585122,-0.099603657,-0.351726629,0.325445815,0.596999075,0.181248135,1.559242095,-0.755294422,-0.001412954,-0.378452752,0.305752347,-0.438766,-0.459350405,0.466666667,0.419976636,0.342222222,0.683168317,-1.099475599,0.434985423,0.355086372,0.674897119,-0.637401851,0.466666667,0.538461538,0.461538462,0.25,20,20,0,0,0,0,0,-0.365220882,0.535631084,0.171844897,0.723324205,-0.157069302,CUSA,North Texas,229,0.3519,98.9,271,104.3,158,68.7,65,0.047,78,0.4403,210,102.8,266,105,183,0.4325,251
2014_1318,2014,1318,-0.829357785,-0.329885712,-0.64442226,-0.722542338,-1.111895922,-1.063585017,-0.213151012,0.400682776,0.264146057,0.016114022,-0.511092173,0.507654317,-0.572977674,-0.12258218,-1.116664945,0.345602115,0.023816654,-0.00961626,-0.588868469,-1.382057402,-1.290381218,-0.745389319,-0.25399542,-0.499015823,-0.734139258,0.719770745,1.619226007,0.442917409,-0.40863103,0.34375,0.433806147,0.324324324,0.644946809,-0.68552541,0.451612903,0.371057514,0.683050847,0.092126167,0.34375,0.307692308,0.333333333,0.428571429,20,20,0,0,0,0,0,0.503663916,-0.881381805,0.988266211,-1.350871815,-0.895659117,CAA,Northeastern,205,0.4059,100.3,248,103.7,145,65.1,238,-0.047,287,0.5048,147,104.5,159,104.3,142,0.5751,85
2014_1319,2014,1319,-0.717350517,-0.331654433,-0.051465219,-0.527154868,-0.80201775,-1.063242359,-1.182576767,-1.407580287,-0.127465376,-0.892765407,-1.134548528,0.140872058,0.06458895,0.3436647,-0.840313034,-0.3573792,-1.338288113,0.90477181,-0.196171822,-0.490726071,-0.63157009,-1.916944476,-1.261221912,-0.345248664,-0.338338128,-0.29253131,-1.218334819,-1.533605097,-0.31588278,0.451612903,0.449939686,0.349785408,0.713532513,-0.920570152,0.460809102,0.400728597,0.711811024,-0.096063743,0.451612903,0.444444444,0.6,0,20,20,0,0,0,0,0,0.752775305,0.224027222,0.383651984,0.421345466,0.888229466,BSky,Northern Arizona,262,0.2957,99.7,259,107.5,222,63.7,297,0.003,180,0.3608,294,103.9,192,109.2,339,0.5803,75
2014_1320,2014,1320,0.416926692,-0.099598218,0.107505255,-0.25456131,1.820530149,1.871737343,-0.23962872,-0.513085267,-1.287375518,0.173039534,0.784405963,-1.171212229,-0.431474045,-0.565900824,-0.620286427,-0.052122444,-0.318486101,0.872260234,0.570386664,-0.496996895,-0.722959851,-1.337944958,0.590282165,-0.878308149,-0.683514531,-0.179679268,-1.02370031,0.109715125,0.42066369,0.5,0.448466258,0.35915493,0.722488038,1.307074375,0.445538462,0.364261168,0.721122112,-0.252830484,0.5,0.5,0.6,0.4,20,20,0,0,0,0,0,-0.37450756,-0.23808433,-0.347892809,-0.645391702,0.017818772,MVC,Northern Iowa,94,0.6575,111.7,46,105.6,187,65.9,197,-0.08,332,0.5981,96,105.8,107,102.2,75,0.7006,18
2014_1321,2014,1321,-2.068664391,-1.373877837,-2.110212579,-1.363129356,0.263923624,1.119800395,-1.399298833,-1.51098813,-1.924807742,0.80074158,-0.827599273,-0.985408817,-1.54612837,0.052280545,-0.458897048,-0.972340547,-0.313556448,-1.163091081,-0.779114459,-0.914335592,-0.592232211,0.150557365,1.365795549,-0.084310454,-1.280353412,0.044392659,0.752002191,-0.672119788,-0.572406108,0.424242424,0.396069089,0.306497175,0.69966443,-0.084855513,0.411073826,0.315498155,0.661764706,0.936649461,0.424242424,0.533333333,0.357142857,0.25,20,20,0,0,0,0,0,-1.241545575,-1.259047644,0.280517327,0.102716768,-0.322872282,B10,Northwestern,131,0.5628,96.3,309,94.2,14,61.6,341,0.033,104,0.6985,17,109.2,10,101.5,42,0.4149,271
2014_1322,2014,1322,2.960063048,2.723177732,3.234652882,3.101992272,-0.341305956,-0.347488946,1.596159024,1.194473318,0.9681586,0.80074158,2.254598409,0.562835607,1.806222396,1.251339236,0.736145906,2.508322669,2.70135111,1.321576618,1.155243144,1.166967133,1.532848843,2.74428016,1.232979725,2.305909252,2.056652151,0.51671335,0.083589171,1.162798885,0.204975742,0.517241379,0.467802022,0.340040241,0.737617135,1.041204503,0.461956522,0.361666667,0.671736375,0.083802144,0.517241379,0.444444444,0.666666667,0.5,20,20,0,0,0,0,0,-0.65727089,1.135523286,-1.237420907,-0.229940684,1.025794374,Slnd,Northwestern St.,167,0.4814,108.3,100,109,252,75.6,1,-0.019,224,0.4144,237,103.7,202,106.9,272,0.7238,11
2014_1323,2014,1323,0.346229841,0.029557731,1.081941933,0.781682395,0.708230605,0.593508909,-1.507616729,-1.784892231,-0.047134825,-0.322702423,1.472529634,-1.366331334,-0.187058685,-0.479801748,-1.729838409,0.407424585,0.155992966,0.83401559,0.048863572,-1.017565747,-1.481533806,-0.771764199,-0.556795398,1.057876663,-0.87402337,-0.174709931,-0.058568814,-2.189791992,0.25829582,0.46875,0.45548317,0.357927786,0.717902351,2.035833505,0.450561798,0.385273973,0.751313485,1.490059716,0.46875,0.590909091,0.142857143,0.333333333,20,20,0,0,0,0,0,0.346951227,-0.046120846,-0.343561662,0.122398779,-0.380363897,ACC,Notre Dame,99,0.6414,111.9,43,106.4,204,64.1,278,-0.063,315,0.641,60,107.8,45,102.5,80,0.4148,272
2014_1324,2014,1324,0.665049831,1.599002965,0.271001579,0.808208509,1.833577651,1.743811702,0.062539817,-0.217187675,-1.053629367,-1.003211515,1.728480835,-0.77200823,0.775960358,-1.641873346,0.46176223,1.253993573,-0.246767606,2.437460385,1.588563583,0.392013025,0.292712714,-1.100173996,1.974773297,2.412639739,0.899346186,-0.407948172,0.01874892,-0.238481925,-0.754444952,0.35483871,0.428091774,0.36565097,0.724035608,1.686535323,0.492289442,0.393442623,0.708563536,0.92101306,0.35483871,0.421052632,0.375,0,20,20,0,0,0,0,0,-1.592859782,0.859336067,-1.326452728,0.601224498,-1.408687642,Horz,Oakland,195,0.418,108.9,92,112.1,314,69.1,57,0.025,122,0.5986,95,105.3,121,101.7,51,0.7244,10
2014_1325,2014,1325,0.211263127,-0.641329516,0.52043762,0.017718561,0.925787816,1.037396345,-0.957112197,-1.180838837,-0.699659456,0.93907812,1.232090627,0.362176371,0.378454638,0.585195519,0.186660469,-0.777506095,-0.136088953,-1.032200321,-0.559236476,0.363509279,0.334568217,0.278435572,-0.102325556,-0.885763526,0.076098589,0.767205326,-1.432762667,-1.170738992,0.692284807,0.666666667,0.45579352,0.348571429,0.714513557,0.513975223,0.414174972,0.313620072,0.701935484,-0.781656902,0.666666667,0.733333333,0.625,0.5,20,20,0,0,0,0,0,0.083916629,-0.150694986,0.217518817,1.070495692,1.198881094,MAC,Ohio,135,0.5567,105.6,146,103.5,142,65.8,203,0.035,99,0.4375,214,102.4,284,104.7,172,0.4627,203
2014_1326,2014,1326,-0.075456078,-2.075497884,-0.038985854,-0.465349403,-0.368380184,-0.124440157,0.100947287,0.21462141,-0.434889558,0.230103356,-0.266366318,-0.805250369,1.403641011,0.811684383,-1.554645991,-1.238144109,-0.487544188,-1.359427221,-0.518009354,-1.965079122,-2.103519473,-0.470780273,-0.093689549,-1.919100763,1.308874084,-2.555607023,-0.786083206,0.17553286,1.621500112,0.735294118,0.448767123,0.325619835,0.688860435,0.221664824,0.405153509,0.294117647,0.709796673,-2.095104909,0.735294118,0.772727273,0.625,0.75,6,2,0,1,3,4,0,0.106760864,2.626455625,-1.684943537,-1.540971247,1.075965105,B10,Ohio St.,20,0.8795,106.5,128,89.6,3,65.5,221,-0.043,272,0.676,31,108.2,35,101.5,43,0.4068,282
2014_1328,2014,1328,2.321701832,1.065242227,1.821812301,1.985062182,1.845809684,1.49641265,1.30196227,0.752132024,0.61204822,1.246552693,1.209217005,-0.629370685,0.69504186,-0.259974322,-0.135587403,0.9483712,1.630267208,1.00274196,1.352671301,0.314230687,0.208657501,0.415105405,0.707839804,-0.037714346,0.324983309,-0.174709931,-0.442064773,1.101094759,1.028966846,0.71875,0.450560652,0.378116343,0.75,1.185841746,0.434805195,0.340236686,0.709066306,-0.335744453,0.71875,0.777777778,0.625,0.666666667,5,10,0,1,0,1,0,0.416601311,0.657256802,-0.749606745,-0.970672952,-0.005603738,B12,Oklahoma,33,0.8416,116.3,16,100.6,91,71,17,-0.022,232,0.6947,18,109,16,101.4,36,0.5025,162
2014_1329,2014,1329,1.96821758,-0.257332413,1.19005767,0.552554022,0.729679907,0.429666483,2.223778765,2.014154321,-0.752926773,1.198459131,0.636312557,-1.312096135,1.340746142,1.064818995,0.186660469,-0.35786266,0.85970088,-0.148687692,0.388987328,0.11881558,0.207742895,1.122431734,0.726731068,-1.016232631,1.200015961,0.080533292,0.147705528,1.461970408,1.813260845,0.636363636,0.464818763,0.368174727,0.723840345,1.311443874,0.406921867,0.322169059,0.690288714,-1.477824279,0.636363636,0.65,0.5,0.714285714,9,5,0,1,0,1,0,-0.498611346,1.021601096,-1.987429029,-0.957231578,0.835477302,B12,Oklahoma St.,26,0.8673,113.7,27,96.6,37,68.9,60,-0.109,343,0.6776,29,108.3,31,101.5,45,0.4285,254
2014_1330,2014,1330,-1.310647252,-1.161202518,-0.818802482,-0.672705398,-0.888210339,-0.796093748,-1.199601642,-0.382090547,0.543244602,0.039890615,-1.253155038,0.688863689,0.057690803,0.451966776,0.237625536,-1.302060388,-1.200893923,-0.410469212,-0.724144963,-0.139472213,0.119940749,-0.36095546,-0.24050166,-1.165340179,0.269877447,0.405798992,0.659033473,0.085781403,-0.12688999,0.484848485,0.426285714,0.325670498,0.613960114,-1.232545074,0.419905771,0.355311355,0.673306773,-1.097322988,0.484848485,0.555555556,0.454545455,0.25,20,20,0,0,0,0,0,0.514480785,-0.193323934,0.312016582,0.148801478,0.063244246,CUSA,Old Dominion,170,0.4732,100.2,251,101.1,98,63.8,294,0.005,170,0.4619,184,103.1,247,104.5,155,0.4762,192
2014_1331,2014,1331,0.239695878,-0.092680553,0.491636757,-0.206253591,-1.219537814,-1.66632038,0.411779834,0.16827279,-0.01405754,0.248511041,-0.282887895,-0.793743475,-0.760601882,0.71240748,0.262834064,-0.16592897,-0.110327542,-0.593082933,-1.278716248,0.334128494,0.323868314,-0.12004942,-0.91188152,-0.761908063,-1.039692573,-0.792671043,-0.525567925,0.122454042,0.270566636,0.483870968,0.46062759,0.357664234,0.721751412,0.201593507,0.436138905,0.372631579,0.700137552,0.130721645,0.483870968,0.388888889,0.555555556,0.75,20,20,0,0,0,0,0,0.599994475,-0.139006403,0.232760392,0.143350599,0.864051391,Slnd,Oral Roberts,184,0.434,107.2,118,109.8,270,64.4,268,-0.058,308,0.4283,223,103.1,244,105.7,225,0.7418,8
2014_1332,2014,1332,2.261104532,0.699706523,1.706721355,1.102583672,1.239100842,0.572264115,1.713837725,0.971787803,-0.028824185,-0.055215756,1.086337778,-0.481978555,1.659839332,-0.177539037,1.108278767,0.206501557,0.216997417,-0.617031192,-0.234572891,1.491819112,1.395815681,0.098606844,-0.913030666,-0.13381882,0.924486649,-1.255540747,0.420801135,0.813142168,1.27597679,0.71875,0.467982924,0.392125984,0.766169154,0.984573559,0.441769317,0.322695035,0.709451575,-0.76639789,0.71875,0.75,0.625,0.75,7,12,1,2,2,3,1,0.373070008,2.0640121,-1.123168222,0.375864688,-0.356941387,P12,Oregon,29,0.8541,117.3,11,100.6,88,68.7,66,-0.037,261,0.6634,43,108.1,38,101.9,54,0.4532,216
2014_1333,2014,1333,0.984065296,0.888370112,0.678328062,-0.83770449,-0.593257718,-1.403159062,1.520237281,1.653429287,-0.599998024,0.616664734,0.496290983,0.814664652,-1.045150445,0.996055773,-0.135022266,1.094451714,1.401008544,0.312596679,0.008633881,-0.071063222,-0.070769288,0.723946743,-1.095744884,1.222184313,-1.163461004,0.284552996,-0.327634527,1.566197906,0.081882911,0.516129032,0.484643735,0.393103448,0.696066746,-0.204083804,0.44492675,0.360568384,0.698113208,1.942355014,0.516129032,0.571428571,0.428571429,0.333333333,20,20,0,0,0,0,0,0.312407032,-1.001211263,1.574018989,-1.328386936,1.00911984,P12,Oregon St.,110,0.6053,111.2,55,107.1,215,67,139,0.004,173,0.618,78,107.5,53,103.1,98,0.3658,309
2014_1334,2014,1334,0.379035966,0.827433941,-0.085409093,-0.051692687,0.216587233,-0.089621103,0.946897222,0.152244515,0.018530919,-0.084731526,-0.244147646,-0.134191214,-0.93133102,-1.538195005,2.089356309,-0.37388353,-1.034645637,1.544993605,0.717382678,1.940424227,1.810384361,-1.242874126,-0.359023404,0.884888609,-0.523279462,0.064332318,0.718341103,1.00392849,-0.361954668,0.482758621,0.43663739,0.36416185,0.773071104,-0.177038626,0.451891175,0.38986014,0.712530713,1.010084208,0.482758621,0.466666667,0.444444444,0.6,20,20,0,0,0,0,0,0.553199536,-0.780574448,0.321792213,1.116050693,-1.662140564,WCC,Pacific,152,0.5142,108.1,103,107.6,225,67.5,113,0.056,60,0.5818,105,106.9,72,103.9,122,0.5371,119
2014_1335,2014,1335,-0.374878033,0.859845974,0.14007521,-0.292763843,-1.010777782,-0.879969298,-0.572491333,-0.402629789,-0.737707539,0.20972342,1.161569958,2.517000087,-0.206748429,-0.13043316,1.869114412,-0.188720664,0.417440615,1.340194701,0.648129236,1.764186503,1.76518572,1.481404128,0.130229762,0.423587132,0.31070942,1.646197158,0.722119389,-0.435631822,-1.002866382,0.285714286,0.450592885,0.321100917,0.678451178,-0.585288295,0.42278481,0.383211679,0.702046036,-0.001470084,0.285714286,0.333333333,0.222222222,0,20,20,0,0,0,0,0,-0.801031408,-1.135728187,1.688984012,2.025656184,-0.464015719,Ivy,Penn,266,0.2864,98.4,278,106.5,208,69.6,42,-0.013,213,0.5181,132,105.1,128,104.4,148,0.5453,111
2014_1336,2014,1336,0.255333891,0.09657261,0.210539055,0.520950108,-0.024875913,0.466040145,0.257563794,-0.258284563,-0.285173147,0.586752246,-0.546200524,-1.239995223,-1.372381293,0.949076524,0.915567106,-0.813569203,-0.199866334,0.732779768,0.771626552,1.393686743,1.224784417,-0.297016357,0.405039826,-0.191481505,-0.87402337,-0.80830041,1.187793053,-0.050715604,0.129850649,0.46875,0.432819383,0.3184,0.747109827,0.309288094,0.414326648,0.349606299,0.71547619,0.461608446,0.46875,0.5625,0.384615385,0.333333333,20,20,0,0,0,0,0,0.05093837,-0.617615186,-0.246110842,0.866954886,0.228621362,B10,Penn St.,82,0.6929,108.2,101,100.8,95,65.8,202,-0.048,289,0.6713,40,106.7,85,100.2,6,0.4423,239
2014_1337,2014,1337,0.12605965,0.433271609,0.300419603,-0.126200799,0.148710228,-0.133771203,-0.318081188,-0.360790593,-0.369402092,0.401294823,0.61588588,-0.182983092,-1.284171238,0.547891471,-0.153106645,0.590831247,0.84195413,0.620295522,0.207587991,-0.332508353,-0.111271568,0.715779038,-0.473673835,1.007902337,-1.429563132,0.734678756,0.356885142,-0.74591543,-0.248568586,0.466666667,0.451887942,0.362101313,0.7,0.445667882,0.440531178,0.367383513,0.67571644,2.067339674,0.466666667,0.5,0.5,0.25,20,20,0,0,0,0,0,0.01553291,-1.457272255,1.020749818,0.436062842,0.292642889,WCC,Pepperdine,172,0.4702,106.4,130,107.5,224,67,142,0.025,124,0.5515,112,106,103,104.1,133,0.3838,304
2014_1338,2014,1338,0.443541977,-1.570915265,0.363348882,-0.399281494,-0.891815264,-1.264160866,0.945465027,0.855499449,0.771458499,0.196536402,1.749266045,-1.221416383,0.83287007,-0.507280177,-0.994030252,-1.354515817,-0.985149125,-0.533660515,-0.331274743,-0.935926213,-1.024069562,-0.942425187,-2.071843038,-0.634692728,-0.045298166,-1.678665185,0.747900629,0.001309444,1.635448909,0.735294118,0.461244541,0.356415479,0.710557533,2.115151636,0.412528217,0.331081081,0.705343511,-0.520058821,0.735294118,0.866666667,0.583333333,0.714285714,9,8,1,2,0,1,1,1.786557007,1.654139463,-0.905336977,-0.899851595,-0.797835693,ACC,Pittsburgh,19,0.8848,114.8,19,96.2,29,63.5,305,-0.038,263,0.6753,34,107.1,67,100.5,9,0.4113,278
2014_1339,2014,1339,0.946534065,0.316090557,1.034738734,0.715043622,-0.071357639,-0.854906316,0.487701577,0.100250355,0.061547684,0.83755695,1.529156006,-0.380773821,-0.106140188,0.485488846,0.407509094,-0.070203855,0.267506479,0.486765835,0.008633881,0.652493414,0.676965115,-0.392306247,-0.323518754,-0.047634808,-0.544618847,1.130943313,-0.772984673,0.249843206,0.515345523,0.483870968,0.455568054,0.393814433,0.735042735,1.224373671,0.43054755,0.369449378,0.697766097,0.296496239,0.483870968,0.526315789,0.333333333,0.666666667,20,20,0,0,0,0,0,0.725813982,-0.751625646,0.14893173,0.176055877,0.791517166,WCC,Portland,113,0.6034,107.9,108,104,149,66.5,170,-0.109,342,0.5012,149,105.4,118,105.3,201,0.3217,339
2014_1340,2014,1340,0.285423585,0.498031651,0.368151286,-0.394725086,0.049219276,-0.253718821,0.00546761,-0.356750947,-1.294783961,-1.501488496,0.162624968,-0.575641534,-0.262151296,-1.386589883,0.117535436,0.717602841,-0.496123584,-0.838120919,-1.252989423,0.192411195,-0.076857164,-0.515291227,0.014409429,0.651586713,0.557204718,-0.881555292,-0.709850744,0.799666554,-0.17116078,0.517241379,0.461292386,0.362376238,0.731825525,0.383670134,0.479099678,0.356502242,0.72515528,-0.013102683,0.517241379,0.555555556,0.444444444,0.5,20,20,0,0,0,0,0,-1.185650837,0.310873628,-0.896903099,-0.509627204,-0.83508366,BSky,Portland St.,276,0.2653,101.9,224,111.3,296,66.6,163,0.063,45,0.3053,341,102.8,271,110.4,350,0.3542,317
2014_1341,2014,1341,-0.31758604,1.337732479,-0.340502445,0.669245395,0.214896647,0.367863446,-0.2867002,0.299507993,0.596511919,-0.738252418,-1.133999424,1.362656282,0.913061029,-0.853674909,1.477775503,0.901067643,0.327298395,-0.181410382,-0.270646622,1.519007301,1.83696049,1.838549691,1.503971653,0.922165496,0.88996979,0.947908493,0.937939625,0.12567094,-1.343675946,0.303030303,0.411016949,0.338582677,0.646214099,-1.413751752,0.46411225,0.347150259,0.677072121,-0.052250446,0.303030303,0.2,0.25,0.8,20,20,0,0,0,0,0,-1.418836698,0.169022128,0.327766209,1.239472965,-1.185956286,SWAC,Prairie View A&M,321,0.1618,96,312,110.8,286,67.3,126,0.004,172,0.3338,318,100.8,332,107,278,0.6963,19
2014_1342,2014,1342,-1.231319877,1.291062062,-0.313398777,-0.757306643,-0.444516196,-0.586993474,-2.169559424,-2.188326679,-2.205348943,-0.62585398,-0.769723689,0.221292465,-1.51939805,-0.741762765,-2.133948921,2.091056525,1.64450158,2.06009388,1.598316236,-1.678323696,-1.731708948,0.856445065,0.913268808,1.089911488,-1.536141503,1.012961633,-0.870301927,-2.084209375,-2.05075314,0.133333333,0.446620341,0.346855984,0.681818182,-0.716988092,0.472868217,0.376923077,0.69921875,2.272893248,0.133333333,0.166666667,0.111111111,0,20,20,0,0,0,0,0,-2.083256288,-1.808961079,1.419215393,-0.324334885,-0.207037324,BSth,Presbyterian,349,0.0724,95.1,319,118.7,347,65.6,220,-0.018,221,0.3217,332,101.9,302,108.7,330,0.3339,328
2014_1343,2014,1343,0.194287722,-1.090967151,-0.338730964,-0.860708166,2.344846433,2.413086166,-0.2867002,-0.569056814,-1.506560662,0.314642352,0.965409015,-0.824333819,0.114121478,-0.116475863,-1.066702663,-0.814141633,-0.902923808,-1.479410417,-1.4082098,-0.418906375,-0.751576846,-2.188192944,0.127967951,-1.370363058,-0.048781119,-0.188513645,-0.864620505,-0.202309693,1.043055561,0.703703704,0.448446328,0.362170088,0.723214286,1.159172363,0.431400283,0.325123153,0.732965009,-1.059581643,0.703703704,0.666666667,0.8,0.5,20,20,0,0,0,0,0,0.097049305,0.202177976,-0.596211936,-0.808736399,0.323178902,Ivy,Princeton,101,0.6339,104.4,172,99.5,65,65,245,0.014,150,0.4456,206,103.7,198,105.7,223,0.4309,253
2014_1344,2014,1344,0.58612386,-0.171845275,-0.008037028,0.535107517,0.036092377,-0.054457306,1.416179833,0.514386944,0.943793935,0.44828856,0.642320403,-0.488171502,-0.412448347,1.122028985,-1.092962442,0.521977986,0.679913548,-0.91478361,-0.771434897,-0.962314749,-0.900974397,-0.396310023,-0.596609928,-0.363338918,-0.854039926,-0.486024284,-0.650731692,0.311039962,0.617186739,0.676470588,0.425168307,0.349673203,0.781481481,0.67013669,0.441932169,0.329159213,0.688622754,0.302919811,0.676470588,0.684210526,0.666666667,0.666666667,11,20,0,1,0,0,0,1.090056167,-0.042241926,0.317575274,-1.227866301,1.274367543,BE,Providence,51,0.7777,114,22,102.2,111,64.7,262,0.052,69,0.672,37,107.9,43,101.4,35,0.5147,149
